,0,1,Fecha registrada,OSF
8145,0.34712285,0.26069996,2022-11-28 22:52:32.962000,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan
8146,0.34712285,0.26069996,2022-11-28 22:52:38.044000,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación"
8147,0.34712285,0.26069996,2022-11-28 22:52:42.629000,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFI - Nutrición y Actividad Física Infantil"
8148,0.34712285,0.26069996,2022-11-28 22:52:46.936000,Prepanet Campus Monterrey_Prepanet - Tutor en Línea EA (10 s)
8149,0.34712285,0.26069996,2022-11-28 22:52:50.887000,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan
8150,0.34712285,0.26069996,2022-11-28 22:53:21.197000,"Clínica Jurídica Penal del Tec de Monterrey, Campus Monterrey_Clínica Penal"
8151,0.26126063,0.2857689,2022-11-28 22:53:28.250000,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico
8152,0.34712285,0.26069996,2022-11-28 22:53:58.285000,"I CARE FOUNDATION, A.C._¡Enseña inglés para brindar mejores oportunidades con I Care!"
8153,0.34712285,0.26069996,2022-11-28 22:54:04.284000,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico
8154,0.34712285,0.26069996,2022-11-28 22:54:06.998000,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios_DOS – Descubriendo otros Superpoderes
8155,0.34712285,0.26069996,2022-11-28 22:54:17.567000,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_TransformaWEB - programador"
8156,0.34712285,0.26069996,2022-11-28 22:54:51.923000,"Cambiando México con Valores, A.C._Juegamex"
8157,0.34712285,0.26069996,2022-11-28 22:55:14.309000,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación"
8158,0.34712285,0.26069996,2022-11-28 22:55:29.637000,"ANSPAC, Asociación Nacional Pro Superación Personal A.C._Talleres Jóvenes que Trascienden ANSPAC MTY"
8159,0.34712285,0.26069996,2022-11-28 22:55:30.315000,Proyecto 99_Proyecto 99 - Logística
8160,0.34712285,0.26069996,2022-11-28 22:56:04.320000,"IEPAM, Instituto Estatal de las Personas Adultas Mayores_Marketing de la Bolsa de Trabajo para Personas Adultas Mayores"
8161,0.34712285,0.26069996,2022-11-28 22:56:34.588000,"SACPF, Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas_Cuenta Conmigo"
8162,0.34712285,0.26069996,2022-11-28 22:56:48.310000,EN - Dirección de Programa LAF_Tanetze: creación y operación de su caja de ahorro
8163,0.34712285,0.26069996,2022-11-28 22:57:04.744000,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales_Mi Mundo y Yo"
8164,0.34712285,0.26069996,2022-11-28 22:57:22.314000,"Despierta, Cuestiona y Actúa, A. C._Ciudadanit@s"
8165,0.34712285,0.26069996,2022-11-28 22:57:57.864000,"Un Techo para mi País México, A.C._Voluntariado en Campo"
8166,0.34712285,0.26069996,2022-11-28 22:58:15.949000,"ANSPAC, Asociación Nacional Pro Superación Personal A.C._Talleres Jóvenes que Trascienden ANSPAC MTY"
8167,0.34712285,0.26069996,2022-11-28 22:58:22.064000,Proyecto 99_Proyecto 99 - Logística
8168,0.34712285,0.26069996,2022-11-28 23:00:21.308000,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico
8169,0.34712285,0.26069996,2022-11-28 23:00:22.469000,Community FIRST For Inspiration and Recognition of Science and Technology_Community FIRST: For Inspiration and Recognition of Science and Technology
8170,0.34712285,0.26069996,2022-11-28 23:01:01.924000,"Cambio para el Aprendizaje de Niños y Adolescentes, A.C._Cardenales Campana Altamira"
8171,0.34712285,0.26069996,2022-11-28 23:01:53.571000,"Jóvenes Mexicanos Al Servicio De América (América Solidaria), A.C._Creación de Campañas de Procuración de Fondos en América Solidaria México."
8172,0.34712285,0.26069996,2022-11-28 23:02:04.510000,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación"
8173,0.34712285,0.26069996,2022-11-28 23:02:12.903000,"Clínica Jurídica Penal del Tec de Monterrey, Campus Monterrey_Clínica Penal"
8174,0.34712285,0.26069996,2022-11-28 23:04:07.612000,Creesiendo A.C._Creesiendo en Redes Sociales
8175,0.34712285,0.26069996,2022-11-28 23:04:25.120000,"CONAFE, Consejo Nacional de Fomento Educativo_Matemáticas 360 en CONAFE"
8176,0.34712285,0.26069996,2022-11-28 23:05:42.612000,"Cambio para el Aprendizaje de Niños y Adolescentes, A.C._Cardenales Campana Altamira"
8177,0.34712285,0.26069996,2022-11-28 23:08:23.861000,"PRODEIQ, Programa para el Desarrollo del Ingeniero Químico_Motivación en Movimiento"
8178,0.34712285,0.26069996,2022-11-28 23:08:45.177000,"CÁRITAS MEXICANA, IAP_Cáritas Mexicana: Trabajando junto a los más vulnerables"
8179,0.34712285,0.26069996,2022-11-28 23:08:47.998000,"Existe, A.B.P._Educación para la Paz"
8180,0.34712285,0.26069996,2022-11-28 23:09:38.395000,EN - Dirección de Programa LAF_Tanetze: creación y operación de su caja de ahorro
8181,0.34712285,0.26069996,2022-11-28 23:11:57.048000,EAAD - Departamento de Arquitectura_Patrimonio Nuevo León (PATRIMONIONL)
8182,0.34712285,0.26069996,2022-11-28 23:13:58.546000,"Guerreros en la Vida y en la Cancha, A.C._Redes sociales para los Guerreros de la Independencia"
8183,0.26057768,0.21288815,2022-11-28 23:14:51.355000,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_Recíclate “Compartiendo Conocimiento” - Tutor en línea"
8184,0.34712285,0.26069996,2022-11-28 23:14:52.486000,Prepanet Campus Monterrey_Prepanet - Tutor en Línea EA (10 s)
8185,0.34712285,0.26069996,2022-11-28 23:16:21.933000,"Fundación Lazos, IAP_RP LAZOS CON PROPOSITO"
8186,0.34712285,0.26069996,2022-11-28 23:17:00.411000,"Museo El Centenario, Ayuntamiento de San Pedro Garza García/Secretaría de Cultura y Educación de San Pedro Garza García, NL_Laboratorio de co-creación del acervo de Historia Oral - Museo del Centenario, SPGG"
8187,0.34712285,0.26069996,2022-11-28 23:18:45.683000,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C._Social Media UNAC"
8188,0.34712285,0.26069996,2022-11-28 23:23:54.651000,"Fundación Enrique Yturria García, A.B.P._Proyecto C.R.C. - Arte Conceptual"
8189,0.34712285,0.26069996,2022-11-28 23:26:21.244000,Pal Sur del Norte_Pal Sur del Norte: equidad educativa
8190,0.26053518,0.20829871,2022-11-28 23:27:13.710000,"Unidos Somos Iguales, A.B.P._Noches de Rol Unidos"
8191,0.34712285,0.26069996,2022-11-28 23:31:07.420000,H. CONGRESO DEL ESTADO DE NUEVO LEON_Hagamos leyes para Nuevo León
8192,0.34712285,0.26069996,2022-11-28 23:34:28.306000,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan
8193,0.34712285,0.26069996,2022-11-28 23:36:03.529000,"PRODAN, Prodefensa Animal, A.C._Préstame tu Casa"
8194,0.34712285,0.26069996,2022-11-28 23:38:24.362000,"CONALEP Don Humberto Lobo Villarreal, O.P.D_DESARROLLO INTEGRAL DEL ESTUDIANTE"
8195,0.34712285,0.26069996,2022-11-28 23:43:08.117000,"CREMX, Compromiso y Responsabilidad Educativa ABP_Reactivación de Bibliotecas Escolares."
8196,0.34712285,0.26069996,2022-11-28 23:47:11.097000,Iniciativa de plataformas - TEC de Monterrey_Soy Tutor
8197,0.34712285,0.26069996,2022-11-28 23:47:38.219000,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación"
8198,0.34712285,0.26069996,2022-11-28 23:52:14.626000,wwleadership sc_Preparatoria hibrida acreditada por la UNAM
8199,0.34712285,0.26069996,2022-11-29 00:11:57.828000,WEEDS_Staff - Huertos de Esperanza en un mundo más verde
8200,0.34712285,0.26069996,2022-11-29 00:16:10.450000,"ANSPAC, Asociación Nacional Pro Superación Personal A.C._Talleres Jóvenes que Trascienden ANSPAC MTY"
8201,0.34712285,0.26069996,2022-11-29 00:23:22.912000,"AMMAC, Alianza de Ministerios de Misericordia, A.C._saturday school"
8202,0.34712285,0.26069996,2022-11-29 00:31:07.094000,"AMMAC, Alianza de Ministerios de Misericordia, A.C._Directo al corazón"
8203,0.34712285,0.26069996,2022-11-29 00:43:48.041000,San Pedro Parques_Festival de la Nuez en San Pedro Parques
8204,0.26408064,0.5873569,2022-11-29 00:47:16.131000,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad
8205,0.34712285,0.26069996,2022-11-29 00:48:17.297000,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico
8206,0.34712285,0.26069996,2022-11-29 00:51:34.949000,"Club Deportivo de Fútbol Americano Avispones, A.C._Coach de futbol americano"
8207,0.34712285,0.26069996,2022-11-29 00:55:52.904000,"Un Techo para mi País México, A.C._Voluntariado en Campo"
8208,0.34712285,0.26069996,2022-11-29 00:57:29.426000,"Guerreros en la Vida y en la Cancha, A.C._Redes sociales para los Guerreros de la Independencia"
8209,0.34712285,0.26069996,2022-11-29 01:22:38.705000,"Fundación F21, A.C._A. Transformación Digital - Fundación F21"
8210,0.34712285,0.26069996,2022-11-29 03:06:24.460000,Cambio de Juego_Entrenando y generando soluciones con Cambio de Juego
8211,0.34712285,0.26069996,2022-11-29 03:56:46.950000,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación"
8212,0.34712285,0.26069996,2022-11-29 04:17:07.296000,"Imagina, A.B.P._IMAGINEA Remoto"
8213,0.34712285,0.26069996,2022-11-29 04:19:45.848000,"Fundación F21, A.C._Comunicación y diseño social + fundación F21"
8214,0.34712285,0.26069996,2022-11-29 04:20:35.755000,"Laboratorio de Arte, A.C._Mediadores de experiencias de arte contemporáneo"
8215,0.34712285,0.26069996,2022-11-29 05:03:55.422000,"Tierra de Artistas, A.C._Taller de Alebrijes y grecas Zapotecas OCT"
8216,0.34712285,0.26069996,2022-11-29 05:40:18.105000,"Fundación F21, A.C._Aprender a Emprender - Fundación F21"
8217,0.34712285,0.26069996,2022-11-29 06:11:47.219000,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable_Verde Mar"
8218,0.34712285,0.26069996,2022-11-29 06:33:57.549000,Capa x Capa_Capa x Capa - Creación de Contenido e Investigación
8219,0.34712285,0.26069996,2022-11-29 06:36:33.943000,"Viccali, Vida con Calidad, A.C._Compartiendo la misión de paz"
8220,0.34712285,0.26069996,2022-11-29 06:39:07.891000,"Forma-T en Valores, A.C._Asesorías y tutoreo en línea"
8221,0.34712285,0.26069996,2022-11-29 06:50:29.642000,Asociación Iknextia_Asesores Iknextia
8222,0.34712285,0.26069996,2022-11-29 06:58:19.245000,Dirección de Emprendimiento Social_PyMES SOS
8223,0.26239073,0.40609398,2022-11-29 07:06:40.384000,"SAIID, Sociedad de Alumnos de Ingeniería en Innovación y Desarrollo_Emprender para Todos"
8224,0.34712285,0.26069996,2022-11-29 07:26:27.338000,"Paso de Esperanza, A.C._INFORME SOBRE MIGRACIÓN, REFUGIO Y DERECHOS HUMANOS 2022"
8225,0.34712285,0.26069996,2022-11-29 07:27:36.112000,"SAIMT, Sociedad de Alumnos de Ingeniería en Mecatrónica_Minirobótica"
8226,0.34712285,0.26069996,2022-11-29 07:30:47.808000,"CEI, Comité Ecológico Integral_Sistema Estadístico del Aire"
8227,0.34712285,0.26069996,2022-11-29 08:01:18.030000,"Casanicolás-Solidaridad en el éxodo, A.C._Migrando Historias"
8228,0.34712285,0.26069996,2022-11-29 08:04:38.575000,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico
8229,0.34712285,0.26069996,2022-11-29 08:43:13.587000,"ANSPAC, Asociación Nacional Pro Superación Personal A.C._Talleres Jóvenes que Trascienden ANSPAC MTY"
8230,0.34712285,0.26069996,2022-11-29 09:13:28.347000,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFI - Nutrición y Actividad Física Infantil"
8231,0.34712285,0.26069996,2022-11-29 09:13:31.682000,Centro Jurídico y Formación Integral BufeTec_BUFETEC
8232,0.34712285,0.26069996,2022-11-29 09:21:38.335000,"Vecinos Fuentes del Valle, A.C._CENTRO DE ACOPIO Y PEPENA EN ZONA FUENTES DEL VALLE"
8233,0.34712285,0.26069996,2022-11-29 09:31:51.177000,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios_DOS – Descubriendo otros Superpoderes
8234,0.34712285,0.26069996,2022-11-29 09:37:31.930000,"HIC ME, A.C._Administración de una A.C.: Niñez institucionalizada"
8235,0.34712285,0.26069996,2022-11-29 09:41:06.493000,"MOVAC, Movimiento de Activación Ciudadana, A.C._Promotores de Seguridad Vial, Zona Escolar Segura"
8236,0.34712285,0.26069996,2022-11-29 09:42:06.849000,Inclusión y Accesibilidad_Tutor Campamento Descubre y Aprende
8237,0.34712285,0.26069996,2022-11-29 09:42:27.402000,"Liderazgo y Cultura Emprendedora, A.C._Acompañamiento a mujeres emprendedoras con la red de empresarias Soy Plena"
8238,0.34712285,0.26069996,2022-11-29 09:52:02.610000,EIC - Escuela de Ingeniería y Ciencias_Aport@Teens - volumen 2
8239,0.34712285,0.26069996,2022-11-29 09:55:02.926000,Fundación Tarahumara José A. Llaguno A.B.P._Proyectos comunitarios para la Sierra Tarahumara
8240,0.34712285,0.26069996,2022-11-29 09:57:19.124000,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios_DOS – Descubriendo otros Superpoderes
8241,0.34712285,0.26069996,2022-11-29 09:57:22.835000,"Unidos Somos Iguales, A.B.P._Noches de Rol Unidos"
8242,0.34712285,0.26069996,2022-11-29 10:06:16.838000,"Jóvenes Mexicanos Al Servicio De América (América Solidaria), A.C._Creación de Campañas de Procuración de Fondos en América Solidaria México."
8243,0.34712285,0.26069996,2022-11-29 10:14:24.478000,"AICHE, American Institute of Chemical Engineering_Catalizando Ideas"
8244,0.34712285,0.26069996,2022-11-29 10:14:58.910000,Iniciativa Campana Altamira_Campamento Áwale
8245,0.34712285,0.26069996,2022-11-29 10:19:15.807000,"Best Buddies de México, A.C_Best Buddies Universidad"
8246,0.34712285,0.26069996,2022-11-29 10:19:28.522000,"Neurofinanzas, A.C._Educación Financiera para migrantes"
8247,0.34712285,0.26069996,2022-11-29 10:20:11.410000,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación"
8248,0.34712285,0.26069996,2022-11-29 10:31:13.098000,"AMMJE, Asociación Mexicana de Mujeres Jefas de Empresa, A.C._Posicionar la marca AMMJE"
8249,0.34712285,0.26069996,2022-11-29 10:31:57.375000,"Familia de Santa María, A.C._FSM Radio en la WEB y Redes Sociales"
8250,0.34712285,0.26069996,2022-11-29 10:32:34.837000,"Fundación F21, A.C._Blockchain Social + fundación F21"
8251,0.34712285,0.26069996,2022-11-29 10:32:48.199000,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable_Verde Mar"
8252,0.34712285,0.26069996,2022-11-29 10:34:32.287000,Prepanet Campus Monterrey_Prepanet - Consejero en Línea
8253,0.34712285,0.26069996,2022-11-29 10:37:58.917000,"Fundación F21, A.C._Aprender a Emprender - Fundación F21"
8254,0.34712285,0.26069996,2022-11-29 10:38:54.743000,"Consejo de Seguridad de la información y ciberseguridad, A.C._Entrevistas presenciales sobre Creencias, Actitudes y Prácticas de Ciberseguridad Personal."
8255,0.34712285,0.26069996,2022-11-29 10:40:31.511000,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación"
8256,0.34712285,0.26069996,2022-11-29 11:00:09.005000,EAAD - Impulso Urbano_Construyendo futuros
8257,0.34712285,0.26069996,2022-11-29 11:01:04.847000,Pal Sur del Norte_Pal Sur del Norte: equidad educativa
8258,0.34712285,0.26069996,2022-11-29 11:01:51.370000,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan
8259,0.34712285,0.26069996,2022-11-29 11:02:26.038000,"Fundación F21, A.C._Aprender a Emprender - Fundación F21"
8260,0.34712285,0.26069996,2022-11-29 11:34:05.149000,"Tierra de Artistas, A.C._Taller de Alebrijes y grecas Zapotecas OCT"
8261,0.34712285,0.26069996,2022-11-29 11:34:23.416000,WEEDS_Emprendimiento en un mundo más verde
8262,0.34712285,0.26069996,2022-11-29 11:35:12.545000,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial_Calentando Ideas"
8263,0.34712285,0.26069996,2022-11-29 11:38:38.268000,"I CARE FOUNDATION, A.C._¡Enseña inglés para brindar mejores oportunidades con I Care!"
8264,0.34712285,0.26069996,2022-11-29 11:38:57.658000,Andar México_Avanza
8265,0.34712285,0.26069996,2022-11-29 11:42:55.862000,"SAIMT, Sociedad de Alumnos de Ingeniería en Mecatrónica_Minirobótica"
8266,0.26051807,0.20647588,2022-11-29 11:56:12.330000,"Instituto Nuevo Amanecer, A.B.P._Auditorías Nuevo Amanecer"
8267,0.34712285,0.26069996,2022-11-29 12:00:29.053000,"AEDOMEX, Asociación de Estudiantes del Estado de México_Escribanos de Nunca Jamás"
8268,0.34712285,0.26069996,2022-11-29 12:02:10.302000,EAAD - Impulso Urbano_Construyendo futuros
8269,0.34712285,0.26069996,2022-11-29 12:02:26.761000,"SAIRS, Sociedad de Alumnos de Ingeniería en Robótica y Sistemas Digitales_Sin Miedo a la Corriente"
8270,0.34712285,0.26069996,2022-11-29 12:10:57.008000,"Ya Puedo Escucharte, A.C._Comunidad Virtual Ya Puedo Escucharte"
8271,0.34712285,0.26069996,2022-11-29 12:12:08.399000,Líderes del Mañana - ADUX_Colaboradores Académicos ADUX
8272,0.34712285,0.26069996,2022-11-29 12:16:58.400000,"Familia de Santa María, A.C._FSM - Gestión y orientación fiscal"
8273,0.34712285,0.26069996,2022-11-29 12:25:59.646000,Inclusión y Accesibilidad_Programa Surfers de la Neurodiversidad
8274,0.34712285,0.26069996,2022-11-29 12:29:09.973000,"Cambiando México con Valores, A.C._Juegamex"
8275,0.34712285,0.26069996,2022-11-29 12:30:57.369000,"Vecinos Fuentes del Valle, A.C._OFICINA VIRTUAL"
8276,0.34712285,0.26069996,2022-11-29 12:38:59.171000,WEEDS_Emprendimiento en un mundo más verde
8277,0.34712285,0.26069996,2022-11-29 12:52:51.993000,"Imagina, A.B.P._IMAGINEA Remoto"
8278,0.34712285,0.26069996,2022-11-29 12:55:26.893000,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios_Ángeles Emprendiendo
8279,0.34712285,0.26069996,2022-11-29 12:59:56.033000,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_TransformaWEB - programador"
8280,0.34712285,0.26069996,2022-11-29 13:08:38.429000,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial_Calentando Ideas"
8281,0.34712285,0.26069996,2022-11-29 13:08:41.448000,"CONAFE, Consejo Nacional de Fomento Educativo_Matemáticas 360 en CONAFE"
8282,0.34712285,0.26069996,2022-11-29 13:11:44.094000,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico
8283,0.34712285,0.26069996,2022-11-29 13:20:50.023000,"SATEM, Sociedad Astronómica del Tecnológico de Monterrey_Cosmonautas"
8284,0.26189673,0.3541359,2022-11-29 13:35:03.296000,Centro Jurídico y Formación Integral BufeTec_BUFETEC
8285,0.34712285,0.26069996,2022-11-29 13:50:28.442000,"Club Deportivo de Fútbol Americano Avispones, A.C._Coach de futbol americano"
8286,0.34712285,0.26069996,2022-11-29 13:54:58.923000,"DIF Nuevo León_Construcción Cultural, Deportiva y Emocional para DIF Nuevo León"
8287,0.34712285,0.26069996,2022-11-29 14:08:50.374000,"Tierra de Artistas, A.C._Taller de Alebrijes y grecas Zapotecas OCT"
8288,0.34712285,0.26069996,2022-11-29 14:37:53.627000,LABNL Laboratorio Cultural Ciudadano de CONARTE NL_LABNL Lab Cultural Ciudadano: Coordinación de Mediación
8289,0.34712285,0.26069996,2022-11-29 14:46:09.384000,"Un Techo para mi País México, A.C._Voluntariado en Campo"
8290,0.34712285,0.26069996,2022-11-29 14:48:01.539000,La Cumbre Cotidiana A.C._La web para senderistas
8291,0.34712285,0.26069996,2022-11-29 14:48:44.739000,BMES - Biomedical Engineering Society_MediCode
8292,0.34712285,0.26069996,2022-11-29 14:48:53.066000,"SATEM, Sociedad Astronómica del Tecnológico de Monterrey_Cosmonautas"
8293,0.34712285,0.26069996,2022-11-29 14:53:45.922000,"DIF Nuevo León_Construcción Cultural, Deportiva y Emocional para DIF Nuevo León"
8294,0.34712285,0.26069996,2022-11-29 14:53:53.111000,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico
8295,0.26070774,0.22676125,2022-11-29 15:05:21.074000,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios_DOS – Descubriendo otros Superpoderes
8296,0.34712285,0.26069996,2022-11-29 15:09:39.065000,"Best Buddies de México, A.C_Best Buddies Universidad"
8297,0.34712285,0.26069996,2022-11-29 15:27:00.798000,SALAF- Sociedad de Alumnos de Administración Financiera_Peso a peso: que tu dinero no quede en cero.
8298,0.34712285,0.26069996,2022-11-29 15:28:40.810000,"Vecinos Fuentes del Valle, A.C._EL CAPITAN, Arboles y Plantas de ornato"
8299,0.34712285,0.26069996,2022-11-29 15:37:47.596000,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C._Marketing team UNAC"
8300,0.34712285,0.26069996,2022-11-29 15:45:42.155000,"LIN, Dirección de Carrera de Licenciado en Negocios Internacionales_Care"
8301,0.34712285,0.26069996,2022-11-29 15:56:33.306000,"MOVAC, Movimiento de Activación Ciudadana, A.C._Promotores de Seguridad Vial, Zona Escolar Segura"
8302,0.34712285,0.26069996,2022-11-29 15:59:38.004000,"Forma-T en Valores, A.C._Asesorías y tutoreo en línea"
8303,0.34712285,0.26069996,2022-11-29 16:12:38.827000,Iniciativa Campana Altamira_Inclusión y amistad
8304,0.34712285,0.26069996,2022-11-29 16:17:24.955000,WEEDS_Emprendimiento en un mundo más verde
8305,0.34712285,0.26069996,2022-11-29 16:18:14.726000,Festival Internacional Santa Lucia_Promotores Culturales en el Festival Santa Lucía 2022
8306,0.34712285,0.26069996,2022-11-29 16:29:50.185000,"Despierta, Cuestiona y Actúa, A. C._Ciudadanit@s"
8307,0.34712285,0.26069996,2022-11-29 16:35:18.227000,Women in Tech_WitCode
8308,0.34712285,0.26069996,2022-11-29 16:38:39.026000,"MOVAC, Movimiento de Activación Ciudadana, A.C._Promotores de Seguridad Vial, Zona Escolar Segura"
8309,0.34712285,0.26069996,2022-11-29 16:52:33.691000,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C._Social Media UNAC"
8310,0.34712285,0.26069996,2022-11-29 16:57:59.206000,EAAD - Departamento de Arquitectura_Patrimonio Nuevo León (PATRIMONIONL)
8311,0.34712285,0.26069996,2022-11-29 17:00:56.927000,"AMMJE, Asociación Mexicana de Mujeres Jefas de Empresa, A.C._Posicionar la marca AMMJE"
8312,0.34712285,0.26069996,2022-11-29 17:07:37.596000,SALED - Sociedad de Alumnos de Licenciatura en Derecho_Un Mejor Mañana
8313,0.34712285,0.26069996,2022-11-29 17:38:18.351000,SALED - Sociedad de Alumnos de Licenciatura en Derecho_Civitas para Todos
8314,0.34712285,0.26069996,2022-11-29 17:45:47.163000,Iniciativa Campana Altamira_Club STEAM
8315,0.34712285,0.26069996,2022-11-29 17:46:46.270000,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC"
8316,0.34712285,0.26069996,2022-11-29 17:53:06.599000,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC"
8317,0.34712285,0.26069996,2022-11-29 17:53:16.329000,BMES - Biomedical Engineering Society_MediCode
8318,0.34712285,0.26069996,2022-11-29 18:00:22.401000,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial_Jaquemat"
8319,0.26402724,0.58206975,2022-11-29 18:19:44.330000,Secretaría de Desarrollo Social y Humano del Municipio de San Pedro_Clases de apoyo a nivel secundaria dentro de Bibliotecas
8320,0.34712285,0.26069996,2022-11-29 18:26:56.626000,Community FIRST For Inspiration and Recognition of Science and Technology_Community FIRST: For Inspiration and Recognition of Science and Technology
8321,0.34712285,0.26069996,2022-11-29 18:45:29.739000,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC"
8322,0.26345122,0.52024496,2022-11-29 18:46:51.484000,Inclusión y Accesibilidad_Coordinador Campamento Descubre y Aprende
8323,0.34712285,0.26069996,2022-11-29 18:58:37.974000,"AMMAC, Alianza de Ministerios de Misericordia, A.C._WAKE UP"
8324,0.34712285,0.26069996,2022-11-29 19:12:45.307000,Centro Jurídico y Formación Integral BufeTec_BUFETEC
8325,0.34712285,0.26069996,2022-11-29 19:19:32.217000,"Fundación Enrique Yturria García, A.B.P._Proyecto C.R.C. - Arte Conceptual"
8326,0.34712285,0.26069996,2022-11-29 19:25:34.604000,"Fundación F21, A.C._ArteSano + fundación F21"
8327,0.34712285,0.26069996,2022-11-29 20:25:15.432000,"Clínica Jurídica Penal del Tec de Monterrey, Campus Monterrey_Clínica Penal"
8328,0.34712285,0.26069996,2022-11-29 20:34:11.407000,SALAF- Sociedad de Alumnos de Administración Financiera_Peso a peso: que tu dinero no quede en cero.
8329,0.34712285,0.26069996,2022-11-29 20:38:45.512000,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC"
8330,0.34712285,0.26069996,2022-11-29 21:02:57.113000,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC"
8331,0.34712285,0.26069996,2022-11-29 21:03:51.999000,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC"
8332,0.34712285,0.26069996,2022-11-29 21:12:07.429000,"PRODEIQ, Programa para el Desarrollo del Ingeniero Químico_Motivación en Movimiento"
8333,0.34712285,0.26069996,2022-11-29 21:21:49.630000,"Despierta, Cuestiona y Actúa, A. C._Ciudadanit@s"
8334,0.34712285,0.26069996,2022-11-29 21:59:24.495000,"Vecinos Fuentes del Valle, A.C._EL CAPITAN, Arboles y Plantas de ornato"
8335,0.34712285,0.26069996,2022-11-29 22:13:29.975000,Maverick Unconventional Athletes_Atletas mentores Maverick
8336,0.34712285,0.26069996,2022-11-29 22:16:32.556000,WEEDS_Staff - Huertos de Esperanza en un mundo más verde
8337,0.34712285,0.26069996,2022-11-29 22:18:48.610000,"SALEM, Sociedad de Alumnos de Licenciado en Mercadotecnia_Enseñando Caminos"
8338,0.34712285,0.26069996,2022-11-29 22:22:08.153000,"SALEM, Sociedad de Alumnos de Licenciado en Mercadotecnia_Enseñando Caminos"
8339,0.34712285,0.26069996,2022-11-29 22:53:55.254000,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico
8340,0.34712285,0.26069996,2022-11-29 22:55:38.191000,"HIC ME, A.C._Administración de una A.C.: Niñez institucionalizada"
8341,0.2606113,0.2164518,2022-11-29 22:56:30.399000,"ACS, American Chemical Society Tecnológico de Monterrey_Convierte tu Cocina en una Biorefineria"
